Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4902708,Unit 724 - 51 Trolley Cres,Waterfront Communities C8 - Toronto,Condo Apt,"$ 509,000","$535,461",As of 2020-09-10,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,745",$288/month,-,500-599 feet²,2020-09-08,2020-09-10,"$1,928",3.15%,King & River,Apartment,N,"Wonderful 1 Bedroom Loft At Rivercity. Floor To Ceiling Windows, Exposed Concrete Ceiling. Heralded As One Of Toronto's Most Stunning Examples Of Modern Architecture, River City Is A Leed Gold Carbon Neutral Development. Just Steps To Trendy Riverside, Leslieville, Distillery And Downtown. A Stones Throw From Sprawling Corktown Common Park, And Easy Access To The Dvp & Qew.
The Building Amenities Are Incredible! S.S. Full-Size Fridge, Full-Size Stove, B.I Dishwasher, Washer, Dryer, All Elfs. Be Sure To Click On The Interactive Tour & Floor Plan!"
C4859634,Unit 607 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 669,000","$657,640",As of 2020-08-06,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,$470/month,0-5,600-699 feet²,2020-08-06,2020-08-06,"$2,150",2.86%,Queens Quay East & Bonnycastle,Apartment,E,"Priced For Quick Sale***Award Wining Luxury Monde Condos By Great Gulf ***Elegant Waterfront Living***One Bedroom+Den, 695 Sq.Ft.*** Den Can Be Use As A Second Bedroom ***Quartz Countertop***Eng.H.W. Floor***Ultra Modern Appliances***9Ft Smooth Ceilings***State Of The Art Building***Leed Gold Certification***19000 Sqft Amenities***Walking Distance To Lake/George Brown College***Minutes From Gardiner/Dvp
Fridge, Stove, Oven, D/W, Microwave, Washer And Dryer - Concierge, Lake View Infinity Pool, Saunas, Caterers Kitchen, Partyroom, Exercise Room, Yoga & Pilates, Steam Room, Guest Suites, Garden, Cafe, Bar, Billiards... Ets"
C4892177,Unit 1112 - 39 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 706,000","$722,511",As of 2020-08-31,1+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,155",$432/month,"water,heat",0-5,2020-08-31,2020-08-31,"$2,532",2.84%,Yonge St & Queens Quay,Apartment,E,"Brilliantly Located At Foot Of Yonge St. Walking Distance To Union Station. 1Br + Den, 10 Ft Ceilings, Hardwood Throughout, Spa Like Bathroom W/ Separate Shower & Tub. Functional Floor Plan, Nestled Den Is Tucked Away From Rest Of The Apartment Providing Excellent Workspace. Kitchen Has Top Of The Line Miele Appliances, Fridge And Dishwasher, Balcony Access Through The Living Area. Show To Your Fussiest Clients 10+++
State Of The Art Amenities Like A 5 Star World Class Hotel Includes: Concierge, Gym, Indoor & Outdoor Pool, Meeting/Party Rms, Visitor Parking, Theater Room + Much More! All Elf's & Blinds Included."
C4865374,Unit 424 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 875,000","$863,580",As of 2020-08-11,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,128",$665/month,-,800-899 feet²,2020-08-11,2020-08-11,"$3,117",2.83%,Queens Quay E & Bonny Castle,Apartment,W,"Priced For Quick Sale***Facing West ***Park And Lake Views***Beautiful 2 Bed + Den***Luxury Monde Condos By Great Gulf***845 Sq Ft Unit Plus A Terrace***1 Parking/1 Locker Included***2 Wash***2 Wic*** Quartz Counters***9 Ft Smooth Ceilings***Ultra Modern Appliances***Free Internet Included In The Maintenance** Elegant - Prestigious - State Of The Art Building**19,000 Sq. Ft. Amenities**Walking Distance To Lake, George Brown College**Minutes From Gardiner/Dvp.
Fridge Stove Oven D/W Microwave Washer And Dryer - S.S. Appliances. Concierge, Lake View Infinity Pool, Saunas, Caterers Kitchen, Partyroom, Exercise Room, Yoga & Pilates, Steam Room, Guest Suites, Garden, Cafe, Bar, Billiards... Ets"
C4901402,Unit 702 - 1 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,"$ 799,800","$788,562",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,484",$670/month,"water,heat",0-5,2020-09-08,2020-09-10,"$2,950",2.82%,Yonge/The Esplanade,Apartment,Nw,"Incredible Live/Work Space In The Heart Of Downtown With Amazing West View. Work From Home In This 894 Sq' 2Bed/2Bath. Floor To Ceiling Windows, Under-Floor Heating, Rare 10' Ceilings, Custom Blackout Blinds And Large Closets In Bdrms. Kitchen Island And Granite Counters. Close To Bars, Rests, Ttc, Go, Acc, Path.... The Perfect Location. Amnts Outdoor Pool, Gym, Party Room, More.
Incl: S/S Appl Fisher & Paykel Fridge, Bosch Oven, Exst Fan, B/I D/W, Front Ld W/D, Blackout Blinds In Bdrms, Elfs Exc Excl Below. Excl Shelf Unit In Lr, Elfs In Mbr, Hall And Lr.. Prkng Is Rental."
C4900923,Unit 711 - 222 The Esplanade St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 489,900","$533,008",As of 2020-09-08,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,791",$568/month,"water,hydro,heat",-,2020-09-07,2020-09-08,"$2,100",2.89%,Princess / The Esplanade,Apartment,W,"Beautifully Renovated 1 Bedroom And Den At Yorktown On The Park. Located Within Walking Distance Of 3 Great Neighbourhoods. St Lawrence Market, Corktown & The Distillery District. Modern Kitchen With Stainless Steel Appliances, Granite Counter And Breakfast Bar. Spacious Master Bedroom With Walk-In Closet Boasting Built-In Closet Organizers, Renovated Semi-Ensuite 4 Pc Bathroom. 1 Parking Included.
Included: Stainless Steel Fridge, Stove, Dishwasher And Overhead Microwave, Stainless Steel Under Mount Sink With Pull Down Faucet, Washer & Dryer, All Electric Light Fixtures, Window Coverings And Closet Organizer."
C4902031,Unit S511 - 120 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,"$ 499,000","$529,831",As of 2020-09-11,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,763",$383/month,Building Age:,-,2020-09-08,2020-09-11,"$1,979",3.07%,Bayview/Front,Apartment,W,"Sunny, Sassy, And Space-Efficient W/Floor-To-Ceiling Windows, Clear West View Of The Lower East Side, And Optimized Layout. This Sophisticated Canary District Home Offers An Amply-Sized Kitchen, Living Room Built For Movie Watching, Queen-Sized Bedroom W/Walk-In Closet, & A Generous Full-Length Balcony For Entertaining Friends Or Simply Gazing At The Historic Buildings. Enjoy Fab Coffee Shops & Spicy Eateries At The Foot Of The Building
Don Valley Trails, Ymca, & Corktown Common Are Outside Your Door. Mere Steps From Distillery District, Riverside, & Ttc To The Core,. Includes Locker & All Appliances, Unlimited High-Speed Wifi, Swanky Rooftop Pool, 24 Concierge & More"
W4905714,Unit 815 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 579,000","$579,356",As of 2020-09-10,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,901",$297/month,"water,heat",0-5,2020-09-10,2020-09-10,"$2,154",3.34%,Bloor St W / High Park,Apartment,S,"Luxury 1 Bdrm Condo On The 8th Floor Of The New Daniels High Park Building With A Spectacular South View Of High Park And Lake Ontario. Balcony, 9 Feet Ceilings, Modern Design, Quartz Counter. Steps From Subway Station, Bloor West Village, High Park And Local Amenities. 24-Hour Concierge, Rock Climbing, Gym, Sauna, Party Rm, Guest Suites, Roof Top Deck And Much More
Stainless Steel Appliances, Stove Top, Oven, Fridge, Dishwasher, Microwave, Washer & Dryer, All Elfs,"
W4876954,Unit 115 - 20 Gothic Ave,High Park North - Toronto,Condo Apt,"$ 649,000","$679,359",As of 2020-09-05,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,411",$496/month,water,11-15,2020-08-19,2020-09-09,"$2,450",2.93%,Bloor St W/Quebec Ave,Apartment,N,"A Spectacularly Rare Unit Awaits You At The Ever Popular ""20 Gothic"", Located In The Heart Of High Park ,One Of Toronto's Most Desired Neighborhoods ! This Unit Is Will Make You The Most Popular Person In Your Group Of Friends When You Gather On The 385 Sq Ft Terrace For Mid Summer Night Barbeques On Your Gas Bbq. Only Steps To World Famous High Park And All The Uniqueness Of The Bloor West Village Shops And Seconds To The Ttc.
All Appliances Included In,Fridge ,Stove,B/I Dishwasher ,Washer ,Dryer.. A Stunning Unit In One The Best Areas Of The City."
W4902906,Unit 506 - 70 High Park Ave,High Park North - Toronto,Condo Apt,"$ 749,900","$703,666",As of 2020-09-09,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,735",$612/month,"water,heat",-,2020-09-08,2020-09-09,"$2,620",2.86%,Bloor St. & High Park Ave,Apartment,S,"Spectacular High Park Location With South Facing Split 2 Bedrm 2 Full Bath Floor Plan & Daniels Built On Historic Site**Steps To The Subway, High Park, Charming Bloor West Village & The Junction - Truly Living At It's Best!! Beautiful Unit W/Lots Of Closet Space, Large Balcony,Parking & Locker**Excellent Building With Private Court Yard & Bbq, Exercise, Media &Party Rm, Billiards +More**
Fridge, Stove, S/S Dishwasher, Stacked Washer&Dryer, All Existing Light Fixtures Including Chandeliers, Window Coverings, Hardwood Floor In Living & Dinning Room,"
W4893474,Unit 514 - 1990 Bloor St W,High Park North - Toronto,Condo Apt,"$ 685,000","$698,380",As of 2020-09-01,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,681",$528/month,"water,heat",0-5,2020-08-31,2020-09-01,"$2,490",2.82%,Bloor / High Park,Apartment,S,"Luxury Condo In High Park With Unobstructed South View, Facing Park, Minutes To Subway, Ttc, Open Concept, Sunny & Clean, Well Maintained, Beautiful Stainless Steel Appliances With Island. 1 Parking Spot And 1 Locker. Shows Excellent!
5 Appliances. 1 Parking Spot. 1 Locker. Excellent Tenant Is Moving At The End Of September."
W4824431,Unit 313 - 1638 Bloor St W,High Park North - Toronto,Condo Apt,"$ 825,000","$885,036",As of 2020-09-09,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,778",$893/month,"water,heat",0-5,2020-07-09,2020-09-08,"$3,247",2.59%,Bloor West / Indian Road,Apartment,Ne,"Style & Sophistication Best Describe This Sprawling Sundrenched 2 Bedroom + 1 Oversized Den, 2 Bathroom Corner Suite. Peppered With All The Finest Finishes: Chocolate Stained Wood Flooring Through, 9 Foot Ceilings, An Open Concept Main Living & Dining Area That Includes A Chefs Kitchen Professionally Finished With Stainless Steel Appliances, Granite, & Entertainers Centre Island. The Spacious Master Includes Its Own Ensuite & 2 Closets, Including One Walk-In.
Suitable For A Couple To Each Work-From-Home, As A Separate Dedicated Den Provides Additional Office Space. Walk-In Suite Storage At The Entry For Additional Storage Of Goods Or Stroller. Also Included: Separate Locker & Parking."
W4895284,Unit 403 - 70 High Park Ave,High Park North - Toronto,Condo Apt,"$ 695,000","$726,430",As of 2020-09-10,2 Bedrooms,1 Bathrooms,1 Garage,"$ 3,300",$614/month,"water,heat",-,2020-09-02,2020-09-09,"$2,504",2.51%,Bloor West & High Park Avenue,Apartment,Ne,"Steps To High Park,The Junction, Bloor St West & Subway! Prime Loc'n! This Fabulous 2 Bdrm Suite Cannot Be Missed! Very Bright & Spacious Corner Unit. Granite Countertop In Kitchen W/Stainless Steel Appls. Private Balcony W/Unobstructed North Views. Wonderful Heritage Bldg W/Gorgeous ""Art Deco"" Lobby. Great Amenities Incl: Fitness, Media & Party Rms, Outdoor Courtyard Area W/Shared Bbq.
Liv/Din With All Windows Around, Kitchen With S/S.Appls. Granite Ct, Ceramic Fl&B/Splash.Master Bdr With Large Closet,2nd Br With B/In Study Table. Excluded: Shelfies In The Small Bdr."
W4904724,Unit 402 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 769,000","$788,933",As of 2020-09-10,1+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,652",$527/month,"water,heat",-,2020-09-09,2020-09-09,"$2,541",2.45%,Bloor And High Park,Apartment,N,"Stunning One Bedroom Plus Den With 2 Baths In The Exclusive Daniels High Park Building. Den Has Tempered Glass Sliding Doors & Murphy Bed, Easily Used As 2nd Bedroom Or Office. Open Plan, Quartz Counters In Kitchen & Baths, Breakfast Bar/Island, Hardwood Floors & Large Balcony. Located Across From High Park, Steps From Subway & Close To Bloor West, Junction And Roncesvalles Shopping. 24 Hr Rabba, Vivo & Hannah's Cafe On Main Floor. Includes Parking & Locker.
Outstanding Amenities Include Exercise Room, Sauna, Indoor/Outdoor Pilates, Big Screen Theatre, Party Room With Catering Kitchen, Indoor/Outdoor Lounges, Terrace With Bbq's, Rooftop Gardening Plots, 24 Hr Concierge, And Visitors' Parking."
W4861442,Unit 506 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 787,500","$791,711",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,879",$901/month,"water,hydro,heat",31-50,2020-08-07,2020-09-10,"$2,825",2.39%,Bloor St. W/High Park Ave,Apartment,W,"Comfortable Living In High Park North - 960 Sq.Ft 2 Bedroom Condo With Two Walkouts To 300 Sq.Ft. Terrace. Great For Relaxing And Entertaining. All Freshly Painted, Crown Moulding, Gleaming Parquet & Ceramic Floors. Ample Storage. Custom B/I Cabinets With Full Size Mirror In Living Rm. Steps From High Park Subway, Bloor West Village & Junction. New Management & Friendly Neighbours.
Fridge,Stove Exhaust Hood, Dw, Washer, Dryer, Light Fixtures & Wndw Cvrings,Soaker Tub,All Inclusive Maint. Fee! Heat,Ac,Water, Hydro, Cable Tv, Internet,Prkg,Locker,Great Amenities.No Dogs & No Smoking Bldg. Exclude: Dining Rm Chandelier"
W4893328,Unit 836 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 749,000","$752,536",As of 2020-09-04,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,681",$473/month,"water,heat",0-5,2020-09-01,2020-09-04,"$2,172",2.22%,Bloor & High Park,Apartment,Ne,"Stunning & Rarely Available, Large 1 Bdrm Corner Unit In Daniels' Masterpiece High Park Condominium. Beautifully Designed Open Concept Space, Flooded W/ Natural Light. Features High-End Finishes, S/S Appliances, 9' Smooth Ceilings, Large Balcony, Pkg, Locker. Kitchen Island Doubles As 4 Person Dining Table. No Unit Above For Added Privacy. Unbeatable Amenities: Climbing Wall, Roof Top Fireside Lounge W/Bbq, Garden Plots, Dog And Bike Washing Stations & More.
Unparalleled Location - 400 Acres Of High Park Directly Across Street, Steps To 2 Subways & Bloor West Village. Hip Cafe, Italian Dining & 24Hr Grocery In Building. See Virtual Tour For Full List Of Inclusions/Exclusions & Additional Info"
W4804092,Unit 1708 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 846,000","$892,827",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,070",$901/month,"water,hydro,heat",31-50,2020-06-23,2020-09-10,"$2,825",2.09%,Bloor St. West/High Park Ave,Apartment,W,"You Can Have It All! Desirable High Park Location. Generous Sized Rooms (Approx. 1,000 Sq.Ft.). A Unit-Spanning Balcony With Spectacular Panoramic Views. Exceptional Floor Plan. Lots Of Storage. Many Updates (Floors, Custom Closet Doors, Bathrooms & Electrical). Steps From High Park, Subway, Bloor West Village & Junction. Great Value!
French Door Fridge, Stove, Dishwasher, Washer, Dryer, All Electric Light Fixtures & Window Coverings. All Inclusive Maintenance: Heat, Water, Hydro, Cac, Cable T.V., Internet, Parking, Locker. Great Amenities. No Dogs & No Smoking Bldg."
W4903015,Unit 1112 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 1,239,000","$1,150,058",As of 2020-09-11,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,556",$525/month,"water,heat",6-10,2020-09-06,2020-09-11,"$2,892",2.04%,Bloor/High Park Ave,Apartment,Se,"Beautiful 2 Bedroom + Den In The Heart Of Bloor West Village, With South, East And West Views Of The City. Magnificent View Overlooking High Park & Downtown Toronto. Well Designed Kit, With Full-Size S/S Appls, Quartz Counter Tops, And Centre Island With Extra Storage, Along With Locker. Excellent Location Close To Ttc, High Park, Bloor W Village, Schools, Restaurants, Coffee Shops & More! .
Exceptional Amenities Incl:Fitness Studio, Climbing Wall, Lounge/Party Rm, Rooftop Deck, Bbq & Gardening Areas, V Parking, Dog Spa. S/S Kitchen Appl: Fridge, B/I Stove, B/I Dw, Stacked Washer/Dryer. All Elfs, Window Blinds/Covers + Locker."
W4898142,Unit 918 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 1,349,000","$1,355,103",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,904",$662/month,"water,heat",-,2020-09-03,2020-09-10,"$3,425",2.04%,Keele,Apartment,Sw,"'High Park Residences' 2-Bed + 2 Bath Corner Suite With Stunning Panoramic Views Of The Toronto Skyline From Every Room. Over 850 Sqft + Large Wrap Around Terrace. Includes 1 Parking, 1 Locker. Professionally Designed And Furnished Interior, Modern Kitchen With Built In Appliances, And Hardwood Throughout. Building Features Visitor Parking, Bike Storage, Dog Spa, Gym, Yoga Studio, Game/Media Room, Bbq Area, Gardening Area, And More.
1 Parking. 1 Locker. Available Fully Furnished."
W4892228,Unit 601 - 2118 Bloor St W,High Park North - Toronto,Condo Apt,"$ 1,089,000","$1,099,912",As of 2020-09-01,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 4,063",$686/month,water,-,2020-08-31,2020-09-01,"$2,850",1.87%,Bloor St W/Ellis Park,Apartment,N,"Welcome To The Incomparable Custom Designed With Luxury And Elegance Suite. Boutique Building In The Heart Of Bloor West Offers 2+1 Beds 2 Baths. Upgraded To Perfection. Features Amazing Entertainers Island In Kitchen With Built In High End Appliances, Beautiful Hardwood Floors Throughout. Bright And Private North Facing Balcony With Unobstructed View And At The Foot Of Desired High Park. Feature Sheet Attached. Restaurants, Shops, Steps To Runnymede Station.
Built In High-End Appliances & Scavolini Kitchen. All Electrical Light Fixtures And Window Coverings. Master Has 5Pc En-Suite W/ His & Hers Sinks. Locker."
W4892684,Unit 807 - 1990 Bloor St W,High Park North - Toronto,Condo Apt,"$ 2,998,000","$2,700,473",As of 2020-09-02,3 Bedrooms,3 Bathrooms,3 Garage,"$ 9,985",$1827/month,"water,heat",0-5,2020-08-31,2020-09-02,"$3,893",0.48%,Bloor Street West & High Park,Apartment,Se,"Luxury & Serenity Combine At This Condo In The Canopy Of High Park. A Rare Offering In The West End. An Entertainer's Kitchen W/ Wolf & Sub Zero Appliances, W/I Pantry, Huge Island & Balcony. Open Concept Living/Dining W/ Custom Ortel Fireplace & Wet Bar Statement Wall. Bookmatched Calacutta Marble & Hardwood Flrs Thru Out. Split Plan Layout. A Private Main Suite Wing W/ Dressing Rm, Customized Ensuite & 2nd Balcony. S/E/W Views Of High Park, Lake On & Cn Tw.
The Heart Of Bloor West Village, Steps To Ttc Station, And Fab Location For Restaurants And Shops. 400 Acres Of Park At Your Doorstep. Boutique Building (New In 2017). Motorized Blinds, Sonos Sound System, Central Vac. See Sch B For Inc/Ex"
C4828070,Unit A - 120A Rosedale Heights Dr,Rosedale-Moore Park - Toronto,Condo Apt,"$ 885,000","$867,753",As of 2020-07-13,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,801",$154/month,water,-,2020-07-13,2020-07-13,"$2,651",2.7%,Rosedale Heights & Maclennan,Apartment,N,"Welcome To 120 Rosedale Heights Drive, A Unique And Rare Opportunity For Condominium Living In The Heart Of Moore Park. With A New York Vibe, It Truly Is A Bungalow Alternative. Professionally Designed, The Foyer Leads Into The Beautiful Kitchen With Breakfast Bar With Marble Countertops And An Abundance Of Storage, A Great Sized Dining Room Overlooking The Living Room. Master Retreat With Two Double Closets And A Four Piece Ensuite With Marble Surround.
Den Could Easily Be Converted Into A Second Bedroom. The Suite Is A Beautiful Combination Of Striking Design And Great Flow For Everyday Living. Steps To Whitney Junior Public School And Close Proximity To Downtown And Brickworks."
C4882719,Unit 611 - 300 Bloor St E,Rosedale-Moore Park - Toronto,Condo Apt,"$ 639,000","$594,966",As of 2020-08-29,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,300",$450/month,"water,hydro,heat",-,2020-08-24,2020-08-28,"$2,366",3.17%,Bloor/Mt. Pleasant,Apartment,W,"300 Bloor,Rarely Available Suite,Totally Renovated With Brand New Bathroom,Freshly Painted & All Brand New Appliances This Is What You've Been Waiting For. Just Move Right In. Gorgeous Unit. Open Concept,Very Exclusive Building. State-Of-The-Art Amenities W/Indoor Salt Water Pool,Gym,Sauna,Whirlpool,Party Rm,Guest Suites & More.Steps To Absolutely,Positively Everything.
Brand New Appliances - S/S Side-By-Side Fridge,Stove,B/I Dishwasher,B/I Microwave,Stacked Front Load Washer & Dryer,1 Parking, Ensuite, Huge Locker/Storage.All Utilities Included In The Low Maintenance,Even Hydro!"
C4844952,Unit 210 - 6 Jackes Ave,Rosedale-Moore Park - Toronto,Condo Apt,"$ 1,709,990","$1,602,482",As of 2020-08-12,2 Bedrooms,2 Bathrooms,2 Garage,$ -,$1088/month,New,1000-1199 feet²,2020-07-25,2020-08-12,"$5,300",2.94%,Yonge St. & St. Clair Ave.,Apartment,W,"The Jack... Reward Yourself With The Brand New, Luxurious Jack Condominium By Aspen Ridge Homes. West Facing, Generous 1191 Sq. Ft. 2B Suite With Lavish Finishes. 2 Parking And 1 Locker Included. Located In One Of Toronto's Most Desired Neighbourhoods At Yonge & St. Clair. Steps To Both St. Clair And Summerhill Subway Stations, World Class Shopping, Dining And More.
10' Ceilings. Irpinia Kitchen With Integrated Miele Appliance Package, Painted Glass Backsplash, Waterfall Island And Caesarstone Countertop. Eng. Hardwood Flooring, Heated Master Ensuite Bathroom Floor."
C4844993,Unit 211 - 6 Jackes Ave,Rosedale-Moore Park - Toronto,Condo Apt,"$ 1,712,990","$1,605,309",As of 2020-08-12,2 Bedrooms,2 Bathrooms,2 Garage,$ -,$1088/month,New,1000-1199 feet²,2020-07-25,2020-08-12,"$5,300",2.94%,Yonge St. & St. Clair Ave.,Apartment,W,"The Jack... Reward Yourself With The Brand New, Luxurious Jack Condominium By Aspen Ridge Homes. West Facing, Generous 1191 Sq. Ft. 2B Suite With Lavish Finishes. 2 Parking And 1 Locker Included. Located In One Of Toronto's Most Desired Neighbourhoods At Yonge & St. Clair. Steps To Both St. Clair And Summerhill Subway Stations, World Class Shopping, Dining And More.
10' Ceilings. Irpinia Kitchen With Integrated Miele Appliance Package, Caesarstone Backsplash, Waterfall Island And Countertop. Eng. Hardwood Flooring, Heated Master Ensuite Bathroom Floor."
C4893364,Unit 617 - 825 Church St,Rosedale-Moore Park - Toronto,Condo Apt,"$ 675,000","$725,452","<selenium.webdriver.remote.webelement.WebElement (session=""6d001e02e8cc71e1c857ecc0759064e9"", element=""195cd92b-cdc5-465d-acac-18f47155ad9d"")>",1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,812",-,"water,heat",0-5,2020-09-01,2020-09-11,"$2,195",3.01%,Yonge/Yorkville,Apartment,S,"Yorkville & Rosedale One Of The Most Luxurious Areas In Downtown Toronto.652 Sqft/Armani Mdl With Locker & A Large Balcony.Enjoy The Bright South View.Culture Style & Schools,Jess Ketchum P, S/Private,Uoft,Ryerson,You Are Amongst World-Class Designer Shopping & Exquisite Restaurants.The Bloor-Yonge Subway Station Is A Mere 2 Min Walk Which Makes Your Commute To Anywhere In The City A Breeze! Chef's Kitchen,Oversize Master Bed.The Unit Is In Pristine Condition
Upgraded S/S Kitchen And Appliances. Best 5* Hotel, Lavish & Rich Finishes Amenities. 9 Feet Ceiling. 37 Stories, One Locker Included. Visitor Parking With No Charges! Walking Distance To World-Class Shopping & Dining, Uoft, Ryerson."
C4898850,Unit 517 - 825 Church St,Rosedale-Moore Park - Toronto,Condo Apt,"$ 659,000","$582,355",As of 2020-09-08,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,820",$447/month,"water,heat",-,2020-09-04,2020-09-04,"$2,195",2.84%,Yonge/Church,Apartment,S,"Prime Location, Prestigious Yorkville & Rosedale Neighbourhood. Luxury 1 Bedroom Plus Den Floor To Ceiling Windows, Step To Subway, Public Transit, Fine Shopping, Prestige Restaurants, Close To Entertainment, Steps To Park & Nature, Close To Universities, Great Amenities,
S/S Fridge, S/S Stove, S/S Dishwasher, S/S Microwave, Washer And Dryer, All Fixtures, Hotel Like Amenities: Gym, Billiards Room, 2 Guest Suites, Library, Indoor Pool, Visitor Parking, And 24 Hr Concierge"
C4907298,Unit 810 - 300 Bloor St E,Rosedale-Moore Park - Toronto,Condo Apt,"$ 699,000","$698,679",As of 2020-09-11,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,594",$578/month,"water,hydro,heat",-,2020-09-10,2020-09-10,"$2,450",2.59%,Bloor/Mount Pleasant,Apartment,W,"Rarely Available One Bed+One Den In One Of The City's Most Coveted Locations. Approx 684 Sqft. Engineered Hardwood + Marble Floors Throughout. Luxury Finishes Including Granite + Marble Countertops, Breakfast Bar, Closet Organizers Throughout. Parking + Locker Included. Extensive On-Site Amenities Include An Indoor Saltwater Pool, Hot Tub & Sauna, Complete Fitness Centre, Guest Suites, Conference/Entertainment And Billiards Rooms.
Refrigerator, Stove, Dishwasher, B/I Microwave, Washer/Dryer. All Window Covering/Elfs Parking And Locker Included! Maintenance Fee Includes Hydro, Water & Heat!"
C4865156,Unit 603 - 40 Rosehill Ave,Rosedale-Moore Park - Toronto,Condo Apt,"$ 1,300,000","$1,307,006",As of 2020-09-11,2 Bedrooms,2 Bathrooms,2 Garage,"$ 5,139",$1883/month,"water,heat",-,2020-08-11,2020-09-11,"$6,320",3.33%,S Of St Clair / East Off Yonge,Apartment,Sw,"Bright Sw Facing ""Corner Suite"". Sunny Breakfast/Solarium Room W/Wall To Wall Windows + Two Walkouts To A Modest Balcony. Tandem Ensuite. W/I Closet. Lge Laundry Room W/Great Storage. Demand Location Steps To Yonge & St Clair Subway, Exceptional Restaurants, Grocery Shopping, Deer Park Library, Medical Bldg, Cafes, Summerhill Lcbo & Local Rosedale Food Markets. Mins To Park & Hiking Trails. Mature Well Managed 42 Suite Bldg W/24Hr Security/Concierge.
Existing: Fridge, Stove, Stove Hood, Dishwasher, Washer, Dryer, Elf, Window Coverings. 2 Parking Units Are Owned. 1 Large Excl Use Locker Next To Pkg Spot. Indoor Pool W/Walkout To Terrace & Sitting Areas. Well Equipped Gym. Visitor Pkg"
C4869712,Unit 205 - 6 Jackes Ave,Rosedale-Moore Park - Toronto,Condo Apt,"$ 1,310,990","$1,261,647",As of 2020-08-14,1+1 Bedrooms,2 Bathrooms,1 Garage,$ -,$856/month,New,900-999 feet²,2020-08-13,2020-08-13,"$3,694",2.51%,Yonge St. & St. Clair Ave.,Apartment,W,"The Jack... Reward Yourself With The Brand New, Luxurious Jack Condominium By Aspen Ridge Homes. West Facing, Generous 949 Sq. Ft. 1B+Den Suite With Lavish Finishes. 1 Parking/Storage Combo Unit And 1 Locker Included. Located In One Of Toronto's Most Desired Neighbourhoods At Yonge & St. Clair. Steps To Both St. Clair And Summerhill Subway Stations, World Class Shopping, Dining And More.
10' Ceilings. Irpinia Kitchen With Integrated Miele Appliance Package, Marble Countertop And Backsplash. Eng. Hardwood Flooring, Heated Master Ensuite Bathroom Floor. All Elfs And Window Coverings Included."
